LOCUS	CLASS	MEAN	SEM	CI_95	DF	NUM_BC	CHIP_READS	CRX_MOTIFN	CRX_MOTIF_SUM	GC_FRAC	ORCHID_SUM	PHOTOR_GENE	OCCUPANCY_6	OCCUPANCY_9	AAAA	CCCGGGGC_FREQ	NRL_MOTIFN	NRL_MOTIF_SCORE
chr2_178883038_CBRM	CBRM	0.293409872	0.025938187	0.05651438	12	3	36	2	24.91335601	0.479591837	33.16233333	0	2.043698368	2.573076024	0	0.21686747	0	0
chr2_178883038_CBRMUT	CBRMUT	0.358617472	0.032419665	0.070636289	12	3	NA	0	0	0.5	34.64208333	NA	0.059366408	0.579624699	0	0.21686747	0	0
chr2_178883038_SCRCBRM	SCRCBRM	0.816474903	0.030774079	0.067050871	12	3	NA	1	12.83353649	0.479591837	33.02545833	NA	1.614158304	2.498679248	0	0.21686747	0	0
chr2_179370729_CBRNO	CBRNO	0.134959135	0.012602554	0.02745857	12	3	68	0	0	0.5	32.26470833	0	0.375826262	1.111178062	3	0.265060241	0	0
chr2_179370729_SCRCBRNO	SCRCBRNO	0.254539223	0.032927357	0.071742455	12	3	NA	0	0	0.5	32.96820833	NA	0.024576096	0.4161427	3	0.277108434	0	0
chr2_179449249_SCRUBR	SCRUBR	0.569235005	0.102013954	0.222269023	12	3	NA	0	0	0.540816327	33.86670833	NA	0.167404361	0.822019364	0	0.240963855	0	0
chr2_179449249_UBR	UBR	1.383552659	0.060075115	0.130892261	12	3	NA	1	10.34472878	0.540816327	35.63408333	NA	0.82584467	1.002407733	0	0.253012048	1	10.56524636
chr2_179463575_CBRM	CBRM	0.060933017	0.005241505	0.011420243	12	3	25	1	12.83353649	0.510204082	32.10245833	0	2.016714717	3.684805111	0	0.253012048	0	0
chr2_179463575_CBRMUT	CBRMUT	0.156905248	0.008120738	0.017693544	12	3	NA	0	0	0.520408163	32.84233333	NA	1.022068316	2.689177407	0	0.253012048	0	0
chr2_179463575_SCRCBRM	SCRCBRM	0.512137593	0.044391788	0.096721272	12	3	NA	1	10.97446653	0.510204082	32.07183333	NA	1.177926861	2.986155112	0	0.265060241	0	0
chr2_180226557_CBRM	CBRM	2.768510247	0.285292117	0.621597317	12	3	51	2	22.10137167	0.448979592	31.51820833	0	1.909930727	3.143269046	0	0.168674699	0	0
chr2_180226557_CBRMUT	CBRMUT	1.305585928	0.048667995	0.106038313	12	3	NA	0	0	0.469387755	33.77095833	NA	0.09656064	1.093041371	0	0.168674699	0	0
chr2_180266857_CBRM	CBRM	0.048634634	0.006284247	0.01369218	12	3	28	1	14.90476851	0.43877551	29.76220833	0	1.784863707	3.08649226	1	0.144578313	0	0
chr2_180266857_CBRMUT	CBRMUT	0.29782428	0.027031665	0.058896861	12	3	NA	0	0	0.448979592	30.50208333	NA	0.787766286	2.095180792	1	0.144578313	0	0
chr2_180266857_SCRCBRM	SCRCBRM	2.289867903	0.085334986	0.185928721	12	3	NA	0	0	0.43877551	29.51483333	NA	0.753467832	2.880642363	0	0.144578313	2	20.68945756
chr2_180444685_CBRNO	CBRNO	0.767379944	0.099672511	0.217167464	12	3	20	0	0	0.571428571	40.31508333	0	0.002026651	0.040126808	1	0.373493976	0	0
chr2_180444685_SCRCBRNO	SCRCBRNO	0.29767284	0.016498264	0.035946582	12	3	NA	0	0	0.571428571	39.13370833	NA	0.063756014	0.706626346	1	0.373493976	0	0
chr2_181692219_SCRUBR	SCRUBR	0.30979913	0.017449594	0.03801935	12	3	NA	0	0	0.520408163	33.53358333	NA	0.920104932	1.707650646	0	0.265060241	0	0
chr2_181692219_UBR	UBR	0.208614563	0.041886617	0.09126298	12	3	NA	1	13.4902843	0.520408163	34.92820833	NA	1.45526415	1.95387082	0	0.265060241	0	0
chr2_20465069_UBR	UBR	0.184598326	0.038024835	0.082848891	12	3	NA	1	15.76968089	0.43877551	29.00308333	NA	1.835785631	3.103617158	0	0.180722892	0	0
chr2_22439469_SCRUBR	SCRUBR	0.877343849	0.071849162	0.156545674	12	3	NA	0	0	0.5	35.05870833	NA	0.044701609	0.645578333	0	0.204819277	0	0
chr2_22439469_UBR	UBR	0.936255104	0.077848721	0.169617572	12	3	NA	1	10.34472878	0.5	33.98470833	NA	1.334277875	2.213589496	0	0.21686747	0	0
chr2_22600391_CBRNO	CBRNO	0.274766474	0.013407099	0.029211521	12	3	22	0	0	0.418367347	24.75758333	0	0.105929319	1.234486837	0	0.204819277	0	0
chr2_22600391_SCRCBRNO	SCRCBRNO	0.523642718	0.021306538	0.046422899	12	3	NA	0	0	0.418367347	24.73358333	NA	0.046921969	0.573322223	0	0.21686747	0	0
chr2_24262189_SCRUBR	SCRUBR	0.227879692	0.040722591	0.088726789	12	3	NA	0	0	0.520408163	34.43983333	NA	0.000389661	0.007813393	0	0.228915663	0	0
chr2_24262189_UBR	UBR	1.107817687	0.067485228	0.14703749	12	3	NA	1	12.07981953	0.520408163	35.10770833	NA	0.990003725	1.004202932	0	0.204819277	0	0
chr2_25316597_CBRNO	CBRNO	1.124928952	0.129790498	0.282788835	12	3	52	0	0	0.571428571	34.63070833	0	0.476322647	1.664514939	0	0.361445783	0	0
chr2_25837341_CBRM	CBRM	0.032717229	0.007564552	0.016481721	12	3	44	2	22.88246201	0.37755102	22.28770833	3	2.137154852	3.250312486	0	0.168674699	0	0
chr2_25837341_CBRMUT	CBRMUT	0.462329428	0.021704859	0.047290764	12	3	NA	0	0	0.397959184	24.04320833	NA	0.277665063	1.25980218	0	0.168674699	0	0
chr2_25837341_SCRCBRM	SCRCBRM	0.226287689	0.014248518	0.031044814	12	3	NA	1	12.83353649	0.37755102	23.55820833	NA	1.133592075	2.435654716	0	0.168674699	0	0
chr2_26476779_UBR	UBR	0.299755404	0.033856523	0.073766931	12	3	NA	1	10.04892552	0.479591837	34.21008333	NA	1.011894815	1.840777844	0	0.204819277	0	0
chr2_27534754_CBRM	CBRM	3.640627099	0.122184001	0.266215723	12	3	80	2	26.04517419	0.5	32.69470833	0	2.071070604	2.931418805	0	0.240963855	2	22.1224077
chr2_27534754_CBRMUT	CBRMUT	1.10032331	0.030289148	0.065994299	12	3	NA	0	0	0.520408163	34.36295833	NA	0.178026746	0.945903223	0	0.253012048	2	22.1224077
chr2_27534754_SCRCBRM	SCRCBRM	1.782106253	0.128097693	0.279100535	12	3	NA	2	26.32458443	0.5	31.78645833	NA	2.541290552	3.622697445	0	0.240963855	0	0
chr2_28077053_CBRM	CBRM	0.234039547	0.024896043	0.054243748	12	3	56	2	22.52920438	0.469387755	33.22220833	2	1.981546834	3.180861096	0	0.168674699	2	23.99537578
chr2_28077053_CBRMUT	CBRMUT	1.082207501	0.033019671	0.071943589	12	3	NA	0	0	0.489795918	34.89508333	NA	0.031413852	0.53528806	0	0.180722892	2	23.99537578
chr2_28077053_SCRCBRM	SCRCBRM	0.438106534	0.038678712	0.084273564	12	3	NA	0	0	0.469387755	32.46008333	NA	0.480537564	1.220531704	0	0.168674699	0	0
chr2_29227846_CBRM	CBRM	0.089136945	0.034978123	0.085588319	6	2	85	1	10.14857036	0.418367347	29.21233333	0	1.0911492	3.672253544	0	0.168674699	0	0
chr2_29227846_CBRMUT	CBRMUT	0.96377307	0.0797025	0.173656605	12	3	NA	0	0	0.428571429	30.30758333	NA	0.286847207	2.156445045	0	0.180722892	0	0
chr2_29227846_SCRCBRM	SCRCBRM	1.368099358	0.121217976	0.264110938	12	3	NA	1	10.77169723	0.418367347	28.27358333	NA	1.769021845	3.342365464	0	0.168674699	2	21.13163911
chr2_29948249_CBRM	CBRM	1.922197483	0.067633478	0.147360498	12	3	49	2	23.36839091	0.540816327	35.91795833	1	1.954195463	2.216064994	0	0.277108434	1	10.34472878
chr2_29948249_CBRMUT	CBRMUT	0.728573056	0.025831599	0.056282146	12	3	NA	0	0	0.56122449	37.59083333	NA	0.012675633	0.208941127	0	0.289156627	1	10.34472878
chr2_30061273_CBRNO	CBRNO	0.664019262	0.0303324	0.066088536	12	3	59	0	0	0.520408163	37.37258333	0	0.475648911	1.146265175	0	0.228915663	0	0
chr2_30061273_SCRCBRNO	SCRCBRNO	0.391007419	0.026072007	0.056805949	12	3	NA	0	0	0.520408163	37.92583333	NA	0.301169734	1.56682409	0	0.228915663	1	11.5095038
chr2_30093023_CBRM	CBRM	0.392626531	0.023948791	0.052179866	12	3	30	1	11.14040568	0.591836735	36.66308333	0	0.896768275	1.010665568	0	0.34939759	0	0
chr2_30093023_CBRMUT	CBRMUT	0.81781136	0.032372779	0.070534135	12	3	NA	0	0	0.602040816	37.59145833	NA	0.000807933	0.01618227	0	0.361445783	0	0
chr2_30093023_SCRCBRM	SCRCBRM	0.396420339	0.075188483	0.163821419	12	3	NA	0	0	0.591836735	37.81658333	NA	0.038999365	0.520897729	0	0.361445783	0	0
chr2_30122106_CBRM	CBRM	2.817660636	0.150860513	0.328696395	12	3	68	3	36.22906807	0.479591837	27.81733333	1	2.89935508	3.075708491	2	0.228915663	0	0
chr2_30122106_CBRMUT	CBRMUT	1.496051233	0.071030764	0.15476254	12	3	NA	0	0	0.510204082	30.05083333	NA	0.003590585	0.07024899	2	0.240963855	0	0
chr2_30122106_SCRCBRM	SCRCBRM	1.689547672	0.153763559	0.335021579	12	3	NA	1	10.58062939	0.479591837	27.76145833	NA	1.244133932	3.120948728	2	0.240963855	1	12.61868561
chr2_32099259_SCRUBR	SCRUBR	2.578411663	0.179588121	0.391288394	12	3	NA	1	14.90476851	0.510204082	32.70295833	NA	1.045304321	1.578721342	0	0.21686747	1	10.34472878
chr2_32099259_UBR	UBR	0.691221473	0.107767782	0.234805521	12	3	NA	2	25.05333887	0.510204082	33.58770833	NA	1.820802271	2.04283842	0	0.21686747	0	0
chr2_32167952_CBRM	CBRM	0.25261304	0.021175072	0.046136459	12	3	26	1	10.77169723	0.683673469	46.02833333	0	0.849157427	1.10775883	0	0.481927711	0	0
chr2_32167952_CBRMUT	CBRMUT	0.21215583	0.010939749	0.023835636	12	3	NA	0	0	0.693877551	46.95670833	NA	0.006380543	0.116864969	0	0.493975904	0	0
chr2_32167952_SCRCBRM	SCRCBRM	0.659368599	0.07670663	0.167129172	12	3	NA	0	0	0.683673469	46.09583333	NA	0.055377647	0.554456506	0	0.469879518	0	0
chr2_32280491_CBRM	CBRM	1.39378701	0.06006435	0.130868807	12	3	34	2	20.72919975	0.530612245	34.51095833	1	1.675391952	2.213612591	0	0.277108434	0	0
chr2_32280491_CBRMUT	CBRMUT	0.919918991	0.026686076	0.05814389	12	3	NA	0	0	0.551020408	36.82033333	NA	0.007421108	0.133017746	0	0.289156627	0	0
chr2_32549729_CBRNO	CBRNO	1.806686153	0.088171411	0.192108752	12	3	55	0	0	0.530612245	33.68170833	0	0.126454606	1.141123782	0	0.301204819	0	0
chr2_32688298_CBRM	CBRM	0.091286429	0.023465958	0.057419088	6	2	40	2	25.6027174	0.5	27.21420833	0	2.487675825	3.383605563	0	0.253012048	0	0
chr2_32688298_CBRMUT	CBRMUT	1.337736175	0.062874567	0.136991735	12	3	NA	1	10.69794889	0.510204082	27.95408333	NA	1.490579249	2.392311052	0	0.253012048	0	0
chr2_32688298_SCRCBRM	SCRCBRM	0.2910305	0.030982293	0.06750453	12	3	NA	1	10.5032084	0.5	26.75620833	NA	1.448791846	2.611071902	0	0.228915663	0	0
chr2_34230022_CBRM	CBRM	0.255690574	0.043157315	0.094031589	12	3	32	2	20.92535817	0.418367347	25.12008333	0	2.459523012	3.777837467	0	0.192771084	1	10.10343209
chr2_34230022_CBRMUT	CBRMUT	0.667138549	0.108811897	0.237080448	12	3	NA	0	0	0.43877551	27.48670833	NA	0.600677211	1.781166697	0	0.192771084	1	10.10343209
chr2_34230022_SCRCBRM	SCRCBRM	0.021756689	0.007511158	0.016365386	12	3	NA	1	12.83353649	0.418367347	25.95495833	NA	1.52397803	2.877217199	0	0.180722892	0	0
chr2_35192623_CBRNO	CBRNO	1.41104614	0.129590727	0.282353572	12	3	82	0	0	0.581632653	37.11395833	3	0.060401988	0.774470504	0	0.313253012	0	0
chr2_35192623_SCRCBRNO	SCRCBRNO	0.964141289	0.036540789	0.079615437	12	3	NA	1	11.41981592	0.581632653	37.64495833	NA	1.266079449	1.910123846	0	0.313253012	0	0
chr2_37123709_SCRUBR	SCRUBR	1.449832215	0.122173377	0.266192575	12	3	NA	0	0	0.479591837	41.33345833	NA	0.318706989	0.909269854	0	0.096385542	1	11.5095038
chr2_37123709_UBR	UBR	0.68798267	0.0301729	0.065741016	12	3	NA	1	12.83353649	0.479591837	41.54683333	NA	0.994976331	1.002234686	0	0.096385542	0	0
chr2_37635920_CBRM	CBRM	3.278994603	0.162600825	0.354276303	12	3	113	1	10.34472878	0.551020408	35.31758333	0	0.88253876	1.695351791	0	0.265060241	1	12.27335709
chr2_37635920_CBRMUT	CBRMUT	1.631604937	0.051799559	0.112861398	12	3	NA	0	0	0.56122449	36.58470833	NA	0.057341359	0.705888341	0	0.265060241	1	12.27335709
chr2_37636403_CBRM	CBRM	1.487085319	0.064062628	0.139580294	12	3	21	1	12.83353649	0.459183673	28.09683333	0	1.243136754	2.511664758	0	0.204819277	0	0
chr2_37636403_CBRMUT	CBRMUT	0.959476553	0.091029433	0.22274083	6	2	NA	0	0	0.469387755	29.09720833	NA	0.251837877	1.514572791	0	0.204819277	0	0
chr2_37636403_SCRCBRM	SCRCBRM	0.337418822	0.01859685	0.040519003	12	3	NA	1	12.46396302	0.459183673	28.43383333	NA	1.87112422	4.060626759	0	0.21686747	0	0
chr2_38948969_UBR	UBR	0.580414723	0.116766922	0.254412936	12	3	NA	1	11.6507978	0.316326531	17.72070833	NA	1.614344093	2.958489482	3	0.084337349	0	0
chr2_42580349_UBR	UBR	0.302445377	0.01777591	0.043496051	6	2	NA	1	13.4902843	0.346938776	24.71945833	NA	1.233030037	2.064654643	0	0.13253012	0	0
chr2_44489622_CBRNO	CBRNO	0.501044877	0.026840078	0.058479431	12	3	79	0	0	0.5	34.54933333	0	0.882802651	2.621962303	0	0.289156627	0	0
chr2_44489622_SCRCBRNO	SCRCBRNO	0.323109071	0.015553553	0.033888236	12	3	NA	1	10.04892552	0.5	34.11733333	NA	0.867197774	1.041482493	1	0.289156627	0	0
chr2_46554149_SCRUBR	SCRUBR	1.451106223	0.047893853	0.104351605	12	3	NA	1	10.34472878	0.469387755	31.35658333	NA	1.40178091	2.902836906	0	0.21686747	0	0
chr2_46554149_UBR	UBR	2.137977536	0.103802533	0.226165996	12	3	NA	2	23.17826527	0.469387755	31.74795833	NA	2.617750651	3.265824797	0	0.21686747	0	0
chr2_4985379_UBR	UBR	0.015697281	0.006807814	0.014832933	12	3	NA	1	12.34660607	0.418367347	30.46045833	NA	1.126351389	2.480332391	1	0.168674699	0	0
chr2_5004915_CBRM	CBRM	0.536002728	0.03178063	0.069243955	12	3	129	2	24.59017937	0.459183673	29.74583333	0	2.003357566	2.392916508	0	0.204819277	0	0
chr2_5004915_CBRMUT	CBRMUT	0.916376555	0.043599542	0.094995118	12	3	NA	0	0	0.479591837	31.73183333	NA	0.027180495	0.397367639	0	0.204819277	0	0
chr2_5004915_SCRCBRM	SCRCBRM	0.915489107	0.189240564	0.412319234	12	3	NA	1	12.83353649	0.459183673	28.29545833	NA	1.776049328	2.437074905	0	0.204819277	0	0
chr2_53050291_CBRM	CBRM	1.082707207	0.096687881	0.210664521	12	3	49	1	10.69794889	0.642857143	36.73633333	0	0.827177714	1.264970406	0	0.445783133	1	10.07670019
chr2_53050291_CBRMUT	CBRMUT	1.266665392	0.071923368	0.156707354	12	3	NA	0	0	0.653061224	37.71933333	NA	0.015801513	0.276481791	0	0.457831325	0	0
chr2_53050291_SCRCBRM	SCRCBRM	1.983787109	0.114088405	0.248576958	12	3	NA	0	0	0.642857143	36.98195833	NA	0.014886737	0.26107604	1	0.43373494	0	0
chr2_55582989_SCRUBR	SCRUBR	0.970264577	0.112211239	0.244486969	12	3	NA	0	0	0.306122449	17.67620833	NA	0.698217662	1.716055267	0	0.13253012	0	0
chr2_55582989_UBR	UBR	1.339071738	0.097538778	0.212518465	12	3	NA	1	11.14040568	0.306122449	17.78445833	NA	1.761380569	3.523945554	0	0.13253012	0	0
chr2_5765990_CBRNO	CBRNO	1.087465424	0.069995383	0.15250664	12	3	27	0	0	0.62244898	40.49795833	0	0.09002806	0.667658033	0	0.409638554	1	11.96002502
chr2_5766225_CBRNO	CBRNO	1.070453632	0.070973173	0.15463706	12	3	40	0	0	0.551020408	39.37995833	0	0.21963184	0.983680059	0	0.289156627	0	0
chr2_5766225_SCRCBRNO	SCRCBRNO	0.296987927	0.018076269	0.039384755	12	3	NA	1	10.27157268	0.551020408	38.99870833	NA	0.899882813	0.999762381	0	0.289156627	0	0
chr2_57706589_SCRUBR	SCRUBR	1.796416164	0.228694823	0.498282567	12	3	NA	0	0	0.357142857	20.25395833	NA	0.085697322	1.162370556	1	0.144578313	0	0
chr2_57706589_UBR	UBR	2.217317889	0.216270811	0.471213005	12	3	NA	2	21.56838628	0.357142857	21.33558333	NA	1.784988736	2.246686989	1	0.144578313	0	0
chr2_59479709_UBR	UBR	0.021199376	0.006135542	0.013368181	12	3	NA	1	10.34472878	0.571428571	36.58533333	NA	0.836404516	1.438943627	0	0.313253012	0	0
chr2_6067386_CBRM	CBRM	0.364608073	0.145537664	0.317098917	12	3	27	1	11.14040568	0.459183673	26.14058333	0	1.793900367	2.89576788	0	0.21686747	0	0
chr2_6067386_CBRMUT	CBRMUT	0.10451798	0.032329091	0.070438946	12	3	NA	0	0	0.469387755	27.29308333	NA	0.838734343	2.165726635	0	0.21686747	0	0
chr2_6067386_SCRCBRM	SCRCBRM	0.685337856	0.129500664	0.282157343	12	3	NA	0	0	0.459183673	26.16983333	NA	0.332147674	1.713973757	0	0.21686747	0	0
chr2_6106149_SCRUBR	SCRUBR	0.258367328	0.035534685	0.077423328	12	3	NA	0	0	0.316326531	19.18533333	NA	0.388027578	2.123320386	2	0.120481928	0	0
chr2_6106149_UBR	UBR	0.532089002	0.095309097	0.207660413	12	3	NA	2	21.11642601	0.316326531	18.51995833	NA	1.98553515	3.770118017	1	0.120481928	0	0
chr2_61383879_SCRUBR	SCRUBR	0.130784947	0.00869491	0.021275662	6	2	NA	0	0	0.397959184	25.33683333	NA	0.322799843	1.599174272	2	0.168674699	0	0
chr2_61383879_UBR	UBR	0.292387945	0.025803075	0.056219998	12	3	NA	1	10.58062939	0.397959184	25.94170833	NA	1.216251419	2.601206183	1	0.168674699	0	0
chr2_62492755_CBRM	CBRM	0.032995328	0.006021331	0.013119336	12	3	31	1	15.76968089	0.448979592	32.65420833	0	1.090531553	2.180328583	0	0.192771084	0	0
chr2_62492755_CBRMUT	CBRMUT	0.513705864	0.028703754	0.062540027	12	3	NA	0	0	0.459183673	33.23183333	NA	0.073756162	0.945415379	0	0.192771084	0	0
chr2_62492755_SCRCBRM	SCRCBRM	0.579120154	0.050801906	0.110687701	12	3	NA	0	0	0.448979592	30.52145833	NA	1.022428798	2.749892636	0	0.192771084	0	0
chr2_63035369_UBR	UBR	0.14279511	0.028255385	0.069138383	6	2	NA	2	22.28946776	0.367346939	20.52795833	NA	2.418500458	3.126278021	0	0.13253012	0	0
chr2_63128709_UBR	UBR	0.354186161	0.0599086	0.130529456	12	3	NA	1	10.69794889	0.275510204	18.29595833	NA	1.01201809	2.004730485	0	0.072289157	0	0
chr2_66894139_SCRUBR	SCRUBR	0.755391565	0.081245232	0.177017924	12	3	NA	1	10.20194783	0.408163265	27.28933333	NA	1.108456167	1.946838182	0	0.180722892	0	0
chr2_66894139_UBR	UBR	0.468898951	0.02012496	0.043848464	12	3	NA	1	10.04892552	0.408163265	27.70195833	NA	0.887340112	1.386211819	0	0.168674699	0	0
chr2_68324429_SCRUBR	SCRUBR	0.695534266	0.032697439	0.071241507	12	3	NA	1	11.25561154	0.448979592	30.99833333	NA	1.536403539	2.632276438	0	0.168674699	0	0
chr2_68789879_UBR	UBR	0.383465115	0.049962129	0.128431648	5	1	NA	1	12.07981953	0.367346939	24.55658333	NA	1.799385995	2.919438161	0	0.120481928	0	0
chr2_68989047_CBRM	CBRM	1.187780978	0.111429947	0.242784682	12	3	66	1	12.07981953	0.418367347	25.78258333	0	1.422187938	2.6941823	0	0.168674699	0	0
chr2_68989047_CBRMUT	CBRMUT	1.253960476	0.055975664	0.121960336	12	3	NA	0	0	0.428571429	26.60595833	NA	0.426567486	1.647818682	0	0.168674699	0	0
chr2_69279863_CBRNO	CBRNO	1.091519489	0.087266389	0.19013688	12	3	25	0	0	0.43877551	28.54145833	0	0.592903476	1.826890253	0	0.156626506	0	0
chr2_69666296_CBRM	CBRM	0.432245683	0.019602058	0.042709159	12	3	35	1	11.94857499	0.489795918	29.75120833	0	1.049435968	1.787799064	0	0.180722892	0	0
chr2_69666296_CBRMUT	CBRMUT	0.790501196	0.028186914	0.061413929	12	3	NA	0	0	0.5	30.65795833	NA	0.094739756	1.212100219	0	0.180722892	0	0
chr2_69666296_SCRCBRM	SCRCBRM	1.065255961	0.061250242	0.133452639	12	3	NA	0	0	0.489795918	29.69695833	NA	0.299760089	1.516159097	0	0.192771084	0	0
chr2_70672229_UBR	UBR	1.150224779	0.155060336	0.337847012	12	3	NA	1	10.77169723	0.367346939	20.43883333	NA	0.969917478	1.954406523	2	0.144578313	0	0
chr2_71729742_SCRCBRM	SCRCBRM	0.220220999	0.012549246	0.027342422	12	3	NA	0	0	0.448979592	30.18895833	NA	0.010771461	0.193953321	0	0.192771084	0	0
chr2_72884805_CBRM	CBRM	2.425271303	0.091870823	0.200169067	12	3	42	1	12.83353649	0.418367347	24.33620833	0	1.577174301	3.161835073	2	0.192771084	0	0
chr2_72884805_CBRMUT	CBRMUT	1.589417732	0.083156936	0.203477538	6	2	NA	0	0	0.428571429	25.07608333	NA	0.582528698	2.166223398	2	0.192771084	0	0
chr2_72884805_SCRCBRM	SCRCBRM	1.369008944	0.089978057	0.196045089	12	3	NA	0	0	0.418367347	24.33983333	NA	0.182683248	1.57395573	1	0.192771084	0	0
chr2_73749348_CBRNO	CBRNO	2.394369934	0.152409413	0.332071152	12	3	23	0	0	0.673469388	44.67458333	0	0.266662924	0.944329464	0	0.493975904	0	0
chr2_73749348_SCRCBRNO	SCRCBRNO	0.060625606	0.004828366	0.010520093	12	3	NA	0	0	0.673469388	43.67120833	NA	0.085175639	0.784296272	0	0.481927711	0	0
chr2_74320207_CBRM	CBRM	5.009058213	0.280504007	0.611164935	12	3	20	2	23.6043687	0.397959184	28.17958333	0	1.982791425	2.246065246	2	0.156626506	1	10.1258247
chr2_74320207_CBRMUT	CBRMUT	0.373101053	0.029378957	0.064011166	12	3	NA	0	0	0.418367347	29.90970833	NA	0.013649369	0.239064218	2	0.156626506	1	10.1258247
chr2_74430479_UBR	UBR	0.584449099	0.074730826	0.162824271	12	3	NA	1	12.07981953	0.265306122	14.78795833	NA	1.415253343	2.928960196	0	0.084337349	0	0
chr2_76211176_CBRM	CBRM	0.394566464	0.027106497	0.059059906	12	3	66	1	11.6507978	0.418367347	30.44370833	0	1.649361595	3.01203428	0	0.180722892	0	0
chr2_76211176_CBRMUT	CBRMUT	0.478822082	0.019865367	0.04328286	12	3	NA	0	0	0.428571429	31.26708333	NA	0.656728263	1.946212802	0	0.180722892	0	0
chr2_76211176_SCRCBRM	SCRCBRM	0.570991773	0.025000354	0.054471022	12	3	NA	0	0	0.418367347	29.97883333	NA	0.012701164	0.237223925	0	0.180722892	0	0
chr2_77170089_UBR	UBR	0.243839217	0.01154241	0.025148719	12	3	NA	2	21.83835457	0.43877551	31.85883333	NA	2.392721117	3.775861109	0	0.13253012	0	0
chr2_77413464_CBRM	CBRM	1.517101019	0.101782778	0.221765335	12	3	35	3	31.91205871	0.418367347	26.79495833	3	2.40883888	4.288031409	0	0.168674699	1	10.56524636
chr2_77413464_CBRMUT	CBRMUT	1.741785474	0.122831546	0.267626601	12	3	NA	0	0	0.448979592	29.58070833	NA	0.192758713	1.352541067	0	0.192771084	0	0
chr2_77413464_SCRCBRM	SCRCBRM	1.732493751	0.123539896	0.26916996	12	3	NA	1	9.981741859	0.418367347	26.98595833	NA	1.379255133	3.086264283	0	0.168674699	0	0
chr2_77413723_CBRM	CBRM	5.320868536	0.19129259	0.416790209	12	3	27	1	12.07981953	0.428571429	29.67495833	3	1.536189485	2.351086618	0	0.168674699	0	0
chr2_77413723_CBRMUT	CBRMUT	2.122806602	0.164963561	0.359424256	12	3	NA	0	0	0.43877551	30.41483333	NA	0.546524411	1.353674305	0	0.168674699	0	0
chr2_77413723_SCRCBRM	SCRCBRM	0.664079371	0.054724401	0.119234073	12	3	NA	1	9.981741859	0.428571429	30.04270833	NA	0.825597372	1.745797336	0	0.156626506	0	0
chr2_78237599_SCRUBR	SCRUBR	0.387326984	0.023218126	0.05968405	5	1	NA	0	0	0.346938776	20.42583333	NA	0.889100547	2.017756826	1	0.096385542	0	0
chr2_78237599_UBR	UBR	0.364884199	0.023338185	0.05084947	12	3	NA	1	11.75664289	0.346938776	20.19358333	NA	1.203664315	2.057311674	2	0.096385542	1	10.1258247
chr2_79204293_CBRNO	CBRNO	5.194873688	0.303002502	0.660184882	12	3	19	0	0	0.408163265	30.16695833	0	0.080646675	0.9805903	1	0.13253012	0	0
chr2_79204293_SCRCBRNO	SCRCBRNO	0.032216103	0.006783777	0.014780561	12	3	NA	0	0	0.408163265	29.69008333	NA	1.321323406	3.113938018	1	0.13253012	1	12.61868561
chr2_79239881_CBRM	CBRM	1.799594029	0.119954162	0.261357328	12	3	74	1	10.34472878	0.459183673	31.04670833	0	0.795254081	1.842354172	1	0.228915663	0	0
chr2_79239881_CBRMUT	CBRMUT	1.917825898	0.22692185	0.494419596	12	3	NA	0	0	0.469387755	32.23558333	NA	0.083691087	0.862188813	1	0.240963855	0	0
chr2_79288083_CBRM	CBRM	2.125165486	0.135944943	0.296198202	12	3	42	1	10.77169723	0.428571429	30.40308333	3	1.630255884	2.774137451	0	0.180722892	0	0
chr2_79288083_CBRMUT	CBRMUT	1.552438351	0.065452367	0.142608272	12	3	NA	0	0	0.43877551	31.55558333	NA	0.672385527	1.776354048	0	0.180722892	0	0
chr2_79288083_SCRCBRM	SCRCBRM	0.854484428	0.042740291	0.093122974	12	3	NA	0	0	0.428571429	29.43333333	NA	0.048561962	0.794626402	0	0.180722892	0	0
chr2_80093349_UBR	UBR	0.792140811	0.07850572	0.192096431	6	2	NA	1	12.83353649	0.367346939	20.24758333	NA	0.991959106	1.010332187	3	0.13253012	0	0
chr2_81997759_SCRUBR	SCRUBR	0.281118503	0.024300042	0.052945174	12	3	NA	0	0	0.37755102	28.76670833	NA	0.356276484	0.999277304	0	0.13253012	0	0
chr2_81997759_UBR	UBR	0.608046154	0.077903805	0.169737589	12	3	NA	1	11.75664289	0.37755102	28.07295833	NA	0.989500442	1.137490211	0	0.13253012	0	0
chr2_83867429_SCRUBR	SCRUBR	1.299475953	0.094297971	0.230738649	6	2	NA	0	0	0.265306122	9.700708333	NA	0.242877253	1.549131548	1	0.096385542	0	0
